,tp,dttm,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
701,useOfForce,2015-09-19 21:24:00,500,55th St,Dispatched Call,500 55th St,37.8402177,-122.261956
702,useOfForce,2015-09-20 16:54:00,2400,Coolidge Ave,Dispatched Call,2400 Coolidge Ave,37.7856827,-122.2194388
703,useOfForce,2015-09-23 21:04:00,6800,Foothill Blvd,Dispatched Call,6800 Foothill Blvd,37.7701956,-122.1786371
704,useOfForce,2015-09-24 7:03:00,600,Lancaster St,Dispatched Call,600 Lancaster St,37.7720207,-122.2297822
705,useOfForce,2015-09-25 13:40:00,1700,90th Ave,On View,1700 90th Ave,37.7511687,-122.1709891
706,useOfForce,2015-09-25 13:40:00,1700,90th Ave,On View,1700 90th Ave,37.7511687,-122.1709891
707,useOfForce,2015-09-26 21:35:00,1300,75th Ave,Citizen Flag Down,1300 75th Ave,37.7579297,-122.1860791
708,useOfForce,2015-09-28 2:19:00,800,Myrtle St,Dispatched Call,800 Myrtle St,37.8045573,-122.2832701
709,useOfForce,2015-09-28 2:19:00,800,Myrtle St,Dispatched Call,800 Myrtle St,37.8045573,-122.2832701
710,useOfForce,2015-09-28 2:19:00,800,Myrtle St,Dispatched Call,800 Myrtle St,37.8045573,-122.2832701
711,useOfForce,2015-10-01 11:21:00,1300,83rd Ave,Dispatched Call,1300 83rd Ave,37.7540157,-122.1800401
712,useOfForce,2015-10-01 23:16:00,1000,8th St,On View,1000 8th St,37.8041312,-122.284667
713,useOfForce,2015-10-03 21:00:00,7200,72nd Ave,On View,7200 72nd Ave,37.7615758,-122.1853572
714,useOfForce,2015-10-04 14:20:00,,98th Ave & Edes Ave,Dispatched Call,98th Ave & Edes Ave,37.7364473,-122.1833183
715,useOfForce,2015-10-08 11:01:00,,71st Ave & Orral St,Dispatched Call,71st Ave & Orral St,37.7621751,-122.1859644
716,useOfForce,2015-10-08 11:01:00,,71st Ave & Orral St,Dispatched Call,71st Ave & Orral St,37.7621751,-122.1859644
717,useOfForce,2015-10-08 11:01:00,,71st Ave & Orral St,Dispatched Call,71st Ave & Orral St,37.7621751,-122.1859644
718,useOfForce,2015-10-14 2:37:00,2400,35th Ave,Dispatched Call,2400 35th Ave,37.7863309,-122.2128945
719,useOfForce,2015-10-14 2:37:00,2400,35th Ave,Dispatched Call,2400 35th Ave,37.7863309,-122.2128945
720,useOfForce,2015-10-14 18:25:00,4800,Dunkirk Ave,Dispatched Call,4800 Dunkirk Ave,37.7533811,-122.1240364
721,useOfForce,2015-10-17 16:53:00,3100,35th Ave,Dispatched Call,3100 35th Ave,37.7905879,-122.2056211
722,useOfForce,2015-10-17 16:53:00,3100,35th Ave,Dispatched Call,3100 35th Ave,37.7905879,-122.2056211
723,useOfForce,2015-10-17 16:53:00,3100,35th Ave,Dispatched Call,3100 35th Ave,37.7905879,-122.2056211
724,useOfForce,2015-10-17 16:53:00,3100,35th Ave,Dispatched Call,3100 35th Ave,37.7905879,-122.2056211
725,useOfForce,2015-10-19 1:53:00,300,Hanover Ave,Dispatched Call,300 Hanover Ave,37.8026968,-122.2521101
726,useOfForce,2015-10-19 1:53:00,300,Hanover Ave,Dispatched Call,300 Hanover Ave,37.8026968,-122.2521101
727,useOfForce,2015-10-20 14:43:00,2300,Myrtle St,On View,2300 Myrtle St,37.8154999,-122.2794343
728,useOfForce,2015-10-20 14:43:00,2300,Myrtle St,On View,2300 Myrtle St,37.8154999,-122.2794343
729,useOfForce,2015-10-20 14:43:00,2300,Myrtle St,On View,2300 Myrtle St,37.8154999,-122.2794343
730,useOfForce,2015-10-20 14:43:00,2300,Myrtle St,On View,2300 Myrtle St,37.8154999,-122.2794343
731,useOfForce,2015-10-20 14:43:00,2300,Myrtle St,On View,2300 Myrtle St,37.8154999,-122.2794343
732,useOfForce,2015-10-20 14:43:00,2300,Myrtle St,On View,2300 Myrtle St,37.8154999,-122.2794343
733,useOfForce,2015-10-22 5:45:00,700,Frontage Rd,Dispatched Call,700 Frontage Rd,37.8084065,-122.3041123
734,useOfForce,2015-10-22 17:27:00,2400,E 23rd St,On View,2400 E 23rd St,37.7891763,-122.228079
735,useOfForce,2015-10-24 0:32:00,500,40th St,Dispatched Call,500 40th St,37.829525,-122.2648377
736,useOfForce,2015-10-24 7:45:00,8200,San Leandro St,"Special Project (e.g., 647b)",8200 San Leandro St,37.7490009,-122.19071
737,useOfForce,2015-10-24 13:42:00,,38th Ave & Angelo Ave,Dispatched Call,38th Ave & Angelo Ave,37.7876894,-122.2030011
738,useOfForce,2015-10-26 2:37:00,9400,Oscar Ave,Dispatched Call,9400 Oscar Ave,37.7387687,-122.1863419
739,useOfForce,2015-10-26 2:37:00,9400,Oscar Ave,Dispatched Call,9400 Oscar Ave,37.7387687,-122.1863419
740,useOfForce,2015-10-28 13:18:00,2700,Foothill Blvd,On View,2700 Foothill Blvd,37.7845195,-122.2279187
741,useOfForce,2015-10-28 19:04:00,8000,B St,Dispatched Call,8000 B St,37.7553458,-122.1837725
742,useOfForce,2015-10-28 19:04:00,8000,B St,Dispatched Call,8000 B St,37.7553458,-122.1837725
743,useOfForce,2015-10-28 19:04:00,8000,B St,Dispatched Call,8000 B St,37.7553458,-122.1837725
744,useOfForce,2015-10-29 13:55:00,2600,77th Ave,On View,2600 77th Ave,37.7646858,-122.1733372
745,useOfForce,2015-10-29 13:55:00,2600,77th Ave,On View,2600 77th Ave,37.7646858,-122.1733372
746,useOfForce,2015-10-29 13:55:00,2600,77th Ave,On View,2600 77th Ave,37.7646858,-122.1733372
747,useOfForce,2015-10-29 13:55:00,2600,77th Ave,On View,2600 77th Ave,37.7646858,-122.1733372
748,useOfForce,2015-10-29 15:50:00,3400,West St,"Special Project (e.g., 647b)",3400 West St,37.8239993,-122.2725585
749,useOfForce,2015-10-30 18:06:00,1000,7th St,"Special Project (e.g., 647b)",1000 7th St,37.8034926,-122.2852152
750,useOfForce,2015-10-30 21:42:00,,35th Ave & Harper St,On View,35th Ave & Harper St,37.7837131,-122.2175225
751,useOfForce,2015-10-30 21:42:00,,35th Ave & Harper St,On View,35th Ave & Harper St,37.7837131,-122.2175225
752,useOfForce,2015-11-02 17:45:00,2300,Maywood Ave,On View,2300 Maywood Ave,37.7627452,-122.1779513
753,useOfForce,2015-11-05 12:23:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
754,useOfForce,2015-11-05 12:23:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
755,useOfForce,2015-11-05 12:23:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
756,useOfForce,2015-11-05 12:23:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
757,useOfForce,2015-11-05 12:23:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
758,useOfForce,2015-11-05 19:29:00,7400,Weld St,Dispatched Call,7400 Weld St,37.7619946,-122.1809687
759,useOfForce,2015-11-05 19:29:00,7400,Weld St,Dispatched Call,7400 Weld St,37.7619946,-122.1809687
760,useOfForce,2015-11-10 14:15:00,1700,"Springtown Blvd, Livermore CA","Special Project (e.g., 647b)","1700 Springtown Blvd, Livermore CA",37.7102572,-121.7480313
761,useOfForce,2015-11-10 14:15:00,1700,"Springtown Blvd, Livermore CA","Special Project (e.g., 647b)","1700 Springtown Blvd, Livermore CA",37.7102572,-121.7480313
762,useOfForce,2015-11-11 14:19:00,1600,46th Ave,On View,1600 46th Ave,37.7718537,-122.2107091
763,useOfForce,2015-11-11 14:19:00,1600,46th Ave,On View,1600 46th Ave,37.7718537,-122.2107091
764,useOfForce,2015-11-12 12:25:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
765,useOfForce,2015-11-12 12:25:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
766,useOfForce,2015-11-12 12:25:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
767,useOfForce,2015-11-12 17:27:00,,12th St & Pine St,"Special Project (e.g., 647b)",12th St & Pine St,37.8124796,-122.3001481
768,useOfForce,2015-11-12 17:27:00,,12th St & Pine St,"Special Project (e.g., 647b)",12th St & Pine St,37.8124796,-122.3001481
769,useOfForce,2015-11-12 17:27:00,,12th St & Pine St,"Special Project (e.g., 647b)",12th St & Pine St,37.8124796,-122.3001481
770,useOfForce,2015-11-12 17:27:00,,12th St & Pine St,"Special Project (e.g., 647b)",12th St & Pine St,37.8124796,-122.3001481
771,useOfForce,2015-11-12 17:27:00,,12th St & Pine St,"Special Project (e.g., 647b)",12th St & Pine St,37.8124796,-122.3001481
772,useOfForce,2015-11-12 17:27:00,,12th St & Pine St,"Special Project (e.g., 647b)",12th St & Pine St,37.8124796,-122.3001481
773,useOfForce,2015-11-13 0:52:00,400,Hegenberger Rd,On View,400 Hegenberger Rd,37.7344015,-122.1976291
774,useOfForce,2015-11-13 10:30:00,1800,E 25th St,Dispatched Call,1800 E 25th St,37.795045,-122.2342559
775,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
776,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
777,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
778,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
779,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
780,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
781,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
782,useOfForce,2015-11-15 17:34:00,2200,90th Ave,"Special Project (e.g., 647b)",2200 90th Ave,37.753478,-122.165237
783,useOfForce,2015-11-17 0:23:00,2400,International Blvd,Dispatched Call,2400 International Blvd,37.7825863,-122.2340148
784,useOfForce,2015-11-17 0:23:00,2400,International Blvd,Dispatched Call,2400 International Blvd,37.7825863,-122.2340148
785,useOfForce,2015-11-17 0:23:00,2400,International Blvd,Dispatched Call,2400 International Blvd,37.7825863,-122.2340148
786,useOfForce,2015-11-17 0:23:00,2400,International Blvd,Dispatched Call,2400 International Blvd,37.7825863,-122.2340148
787,useOfForce,2015-11-17 15:15:00,,73rd Ave & International Blvd,On View,73rd Ave & International Blvd,37.759189,-122.1868916
788,useOfForce,2015-11-17 21:41:00,800,Adeline St,Dispatched Call,800 Adeline St,37.8048507,-122.2878486
789,useOfForce,2015-11-17 21:41:00,800,Adeline St,Dispatched Call,800 Adeline St,37.8048507,-122.2878486
790,useOfForce,2015-11-17 21:41:00,800,Adeline St,Dispatched Call,800 Adeline St,37.8048507,-122.2878486
791,useOfForce,2015-11-18 21:35:00,4200,MacArthur Ave,On View,4200 MacArthur Ave,37.7884301,-122.1954016
792,useOfForce,2015-11-18 21:35:00,4200,MacArthur Ave,On View,4200 MacArthur Ave,37.7884301,-122.1954016
793,useOfForce,2015-11-18 21:35:00,4200,MacArthur Ave,On View,4200 MacArthur Ave,37.7884301,-122.1954016
794,useOfForce,2015-11-19 7:42:00,1300,69th Ave,Dispatched Call,1300 69th Ave,37.7604147,-122.1906908
795,useOfForce,2015-11-19 7:42:00,1300,69th Ave,Dispatched Call,1300 69th Ave,37.7604147,-122.1906908
796,useOfForce,2015-11-19 8:41:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
797,useOfForce,2015-11-19 8:41:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
798,useOfForce,2015-11-19 8:41:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
799,useOfForce,2015-11-19 8:41:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
800,useOfForce,2015-11-19 8:41:00,6300,International Blvd,On View,6300 International Blvd,37.7637821,-122.1961883
801,useOfForce,2015-11-19 14:35:00,8400,Edes Ave,Dispatched Call,8400 Edes Ave,37.7419081,-122.1948696
802,useOfForce,2015-11-19 14:35:00,8400,Edes Ave,Dispatched Call,8400 Edes Ave,37.7419081,-122.1948696
803,useOfForce,2015-11-19 14:35:00,8400,Edes Ave,Dispatched Call,8400 Edes Ave,37.7419081,-122.1948696
804,useOfForce,2015-11-19 14:35:00,8400,Edes Ave,Dispatched Call,8400 Edes Ave,37.7419081,-122.1948696
805,useOfForce,2015-11-19 14:35:00,8400,Edes Ave,Dispatched Call,8400 Edes Ave,37.7419081,-122.1948696
806,useOfForce,2015-11-20 10:41:00,2000,Poplar St,On View,2000 Poplar St,37.8144458,-122.287259
807,useOfForce,2015-11-20 10:41:00,2000,Poplar St,On View,2000 Poplar St,37.8144458,-122.287259
808,useOfForce,2015-11-20 10:41:00,2000,Poplar St,On View,2000 Poplar St,37.8144458,-122.287259
809,useOfForce,2015-11-20 10:41:00,2000,Poplar St,On View,2000 Poplar St,37.8144458,-122.287259
810,useOfForce,2015-11-20 20:08:00,3300,Elmwood Ave,Dispatched Call,3300 Elmwood Ave,37.7723817,-122.2272982
811,useOfForce,2015-11-20 22:39:00,1100,100th Ave,On View,1100 100th Ave,37.7399562,-122.1740557
812,useOfForce,2015-11-20 22:39:00,1100,100th Ave,On View,1100 100th Ave,37.7399562,-122.1740557
813,useOfForce,2015-11-20 22:39:00,1100,100th Ave,On View,1100 100th Ave,37.7399562,-122.1740557
814,useOfForce,2015-11-20 22:39:00,1100,100th Ave,On View,1100 100th Ave,37.7399562,-122.1740557
815,useOfForce,2015-11-24 10:06:00,,Avenal & Bancroft Ave,On View,Avenal & Bancroft Ave,37.7711339,-122.1933374
816,useOfForce,2015-11-25 10:58:00,1300,5th St,Dispatched Call,1300 5th St,37.8036513,-122.2921376
817,useOfForce,2015-11-25 10:58:00,1300,5th St,Dispatched Call,1300 5th St,37.8036513,-122.2921376
818,useOfForce,2015-11-25 10:58:00,1300,5th St,Dispatched Call,1300 5th St,37.8036513,-122.2921376
819,useOfForce,2015-11-25 10:58:00,1300,5th St,Dispatched Call,1300 5th St,37.8036513,-122.2921376
820,useOfForce,2015-11-25 10:58:00,1300,5th St,Dispatched Call,1300 5th St,37.8036513,-122.2921376
821,useOfForce,2015-11-25 10:58:00,1300,5th St,Dispatched Call,1300 5th St,37.8036513,-122.2921376
822,useOfForce,2015-11-25 11:36:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
823,useOfForce,2015-11-25 11:36:00,9700,B St,On View,9700 B St,37.7434846,-122.1744229
824,useOfForce,2015-11-25 12:30:00,,South Bound I-880 North & Davis St,Dispatched Call,South Bound I-880 North & Davis St,37.7438181,-122.1990891
825,useOfForce,2015-11-25 22:18:00,8900,Bancroft Ave,On View,8900 Bancroft Ave,37.7543969,-122.166157
826,useOfForce,2015-11-25 22:18:00,8900,Bancroft Ave,On View,8900 Bancroft Ave,37.7543969,-122.166157
827,useOfForce,2015-11-25 22:18:00,8900,Bancroft Ave,On View,8900 Bancroft Ave,37.7543969,-122.166157
828,useOfForce,2015-11-26 11:31:00,4100,Foothill Blvd,On View,4100 Foothill Blvd,37.7765695,-122.2133409
829,useOfForce,2015-12-01 15:02:00,2600,Inyo Ave,On View,2600 Inyo Ave,37.7919941,-122.2271292
830,useOfForce,2015-12-01 15:02:00,2600,Inyo Ave,On View,2600 Inyo Ave,37.7919941,-122.2271292
831,useOfForce,2015-12-03 9:29:00,7100,Bancroft Ave,On View,7100 Bancroft Ave,37.7669075,-122.1781169
832,useOfForce,2015-12-03 9:29:00,7100,Bancroft Ave,On View,7100 Bancroft Ave,37.7669075,-122.1781169
833,useOfForce,2015-12-03 9:29:00,7100,Bancroft Ave,On View,7100 Bancroft Ave,37.7669075,-122.1781169
834,useOfForce,2015-12-03 18:00:00,1300,Stoneridge Mall Rd,On View,1300 Stoneridge Mall Rd,37.6948228,-121.9297115
835,useOfForce,2015-12-03 21:21:00,1600,90th Ave,On View,1600 90th Ave,37.7504396,-122.171841
836,useOfForce,2015-12-06 22:04:00,1300,Peralta St,Dispatched Call,1300 Peralta St,37.8107406,-122.2941747
837,useOfForce,2015-12-06 22:04:00,1300,Peralta St,Dispatched Call,1300 Peralta St,37.8107406,-122.2941747
838,useOfForce,2015-12-09 6:01:00,2100,Fruitvale Ave,"Special Project (e.g., 647b)",2100 Fruitvale Ave,37.7843573,-122.2221679
839,useOfForce,2015-12-09 9:34:00,1200,62nd Ave,Dispatched Call,1200 62nd Ave,37.761231,-122.2007886
840,useOfForce,2015-12-09 9:34:00,1200,62nd Ave,Dispatched Call,1200 62nd Ave,37.761231,-122.2007886
841,useOfForce,2015-12-09 13:34:00,2600,73RD AVE,On View,2600 73RD AVE,37.7667437,-122.1753256
842,useOfForce,2015-12-09 13:34:00,2600,73RD AVE,On View,2600 73RD AVE,37.7667437,-122.1753256
843,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
844,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
845,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
846,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
847,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
848,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
849,useOfForce,2015-12-09 21:43:00,2900,E 23rd St,Dispatched Call,2900 E 23rd St,37.786166,-122.2229645
850,useOfForce,2015-12-10 10:50:00,3400,Wood St,On View,3400 Wood St,37.8245487,-122.2907078
851,useOfForce,2015-12-10 10:50:00,3400,Wood St,On View,3400 Wood St,37.8245487,-122.2907078
852,useOfForce,2015-12-10 23:50:00,1100,10th St,On View,1100 10th St,37.8054105,-122.2815057
853,useOfForce,2015-12-14 11:05:00,,84th Ave & Dowling St,Dispatched Call,84th Ave & Dowling St,37.7592621,-122.1675478
854,useOfForce,2015-12-17 11:36:00,1700,82nd Ave,Dispatched Call,1700 82nd Ave,37.757502,-122.1757216
855,useOfForce,2015-12-17 11:36:00,1700,82nd Ave,Dispatched Call,1700 82nd Ave,37.757502,-122.1757216
856,useOfForce,2015-12-17 11:36:00,1700,82nd Ave,Dispatched Call,1700 82nd Ave,37.757502,-122.1757216
857,useOfForce,2015-12-17 11:36:00,1700,82nd Ave,Dispatched Call,1700 82nd Ave,37.757502,-122.1757216
858,useOfForce,2015-12-17 18:32:00,3100,"64th Ave, Oakland CA",On View,"3100 64th Ave, Oakland CA",37.7724247,-122.18201
859,useOfForce,2015-12-17 18:32:00,3100,"64th Ave, Oakland CA",On View,"3100 64th Ave, Oakland CA",37.7724247,-122.18201
860,useOfForce,2015-12-18 15:32:00,1800,106th Ave,Dispatched Call,1800 106th Ave,37.7398981,-122.1620095
861,useOfForce,2015-12-18 15:32:00,1800,106th Ave,Dispatched Call,1800 106th Ave,37.7398981,-122.1620095
862,useOfForce,2015-12-19 22:45:00,2700,West St,On View,2700 West St,37.817641,-122.273785
863,useOfForce,2015-12-19 22:45:00,2700,West St,On View,2700 West St,37.817641,-122.273785
864,useOfForce,2015-12-21 16:31:00,,106th Ave & Graffian St,On View,106th Ave & Graffian St,37.7376448,-122.1683837
865,useOfForce,2015-12-22 8:58:00,2100,E 28th St,Dispatched Call,2100 E 28th St,37.7954716,-122.2290935
866,useOfForce,2015-12-22 8:58:00,2100,E 28th St,Dispatched Call,2100 E 28th St,37.7954716,-122.2290935
867,useOfForce,2015-12-22 8:58:00,2100,E 28th St,Dispatched Call,2100 E 28th St,37.7954716,-122.2290935
868,useOfForce,2015-12-22 8:58:00,2100,E 28th St,Dispatched Call,2100 E 28th St,37.7954716,-122.2290935
869,useOfForce,2015-12-22 8:58:00,2100,E 28th St,Dispatched Call,2100 E 28th St,37.7954716,-122.2290935
870,useOfForce,2015-12-22 8:58:00,2100,E 28th St,Dispatched Call,2100 E 28th St,37.7954716,-122.2290935
871,useOfForce,2015-12-22 11:26:00,900,66th Ave,Dispatched Call,900 66th Ave,37.7568289,-122.2007531
872,useOfForce,2015-12-22 11:26:00,900,66th Ave,Dispatched Call,900 66th Ave,37.7568289,-122.2007531
873,useOfForce,2015-12-22 11:26:00,900,66th Ave,Dispatched Call,900 66th Ave,37.7568289,-122.2007531
874,useOfForce,2015-12-24 11:32:00,9300,B St,On View,9300 B St,37.7463491,-122.1765487
875,useOfForce,2015-12-24 11:32:00,9300,B St,On View,9300 B St,37.7463491,-122.1765487
876,useOfForce,2015-12-24 11:32:00,9300,B St,On View,9300 B St,37.7463491,-122.1765487
877,useOfForce,2015-12-25 2:32:00,2600,"Market St, Oakland CA 94607",Dispatched Call,"2600 Market St, Oakland CA 94607",37.8175423,-122.2775608
878,useOfForce,2015-12-25 19:07:00,600,"29th St, Oakland CA 94607","Special Project (e.g., 647b)","600 29th St, Oakland CA 94607",37.8188984,-122.2693061
879,useOfForce,2015-12-29 15:24:00,1200,102nd Ave,On View,1200 102nd Ave,37.7393564,-122.1721901
880,useOfForce,2015-12-29 15:34:00,2300,Martin Luther King Jr Way,On View,2300 Martin Luther King Jr Way,37.8135781,-122.2725006
881,useOfForce,2015-12-31 15:30:00,9700,A St,Citizen Flag Down,9700 A St,37.7442692,-122.1727494
882,useOfForce,2015-12-31 15:30:00,9700,A St,Citizen Flag Down,9700 A St,37.7442692,-122.1727494